source_img,file_name,text
59.jpeg,59_57.jpeg,Лета
6.jpeg,6_0.jpeg,Ревизская Сказка
6.jpeg,6_1.jpeg,18658 года марта 1го дня Пермской Губернiи
6.jpeg,6_2.jpeg,Красноуфимского Уезда Тисовского горного
6.jpeg,6_3.jpeg,Завода
6.jpeg,6_4.jpeg,по последней изъ то
6.jpeg,6_5.jpeg,нане
6.jpeg,6_6.jpeg,Семьи
6.jpeg,6_7.jpeg,Мужскiй полъ
6.jpeg,6_8.jpeg,ревизiи сос
6.jpeg,6_9.jpeg,тояло и пос
6.jpeg,6_10.jpeg,го числа
6.jpeg,6_11.jpeg,на
6.jpeg,6_12.jpeg,ле оной прибыло выбыло лицо
6.jpeg,6_13.jpeg,9 реви 10 реви
6.jpeg,6_14.jpeg,когда
6.jpeg,6_15.jpeg,зiи
6.jpeg,6_16.jpeg,зiи
6.jpeg,6_17.jpeg,Лета именно лета
6.jpeg,6_18.jpeg,129
6.jpeg,6_19.jpeg,128 софонъ Никитинъ
6.jpeg,6_20.jpeg,Кузнецовъ
6.jpeg,6_21.jpeg,41
6.jpeg,6_22.jpeg,48
6.jpeg,6_23.jpeg,Сафона Никитина Сы
6.jpeg,6_24.jpeg,но
6.jpeg,6_25.jpeg,вья
6.jpeg,6_26.jpeg,Савва
6.jpeg,6_27.jpeg,2 1/2
6.jpeg,6_28.jpeg,Копiя ревизской сказки о семействе
6.jpeg,6_29.jpeg,крестьянина Федея Софронова
6.jpeg,6_30.jpeg,Копiя
60.jpeg,60_0.jpeg,Дополнительная ревизская сказка
60.jpeg,60_1.jpeg,Тысяча восемьсотъ шестьдесятъ седьмого года Iюня
60.jpeg,60_2.jpeg,четырнадцатого дня Пермской губернiи города
60.jpeg,60_3.jpeg,Екатеринбурга мещанина Владимiра Але
60.jpeg,60_4.jpeg,ксеева Андреева о состоящихъ душахъ на
60.jpeg,60_5.jpeg,о
60.jpeg,60_6.jpeg,Жительство имею
60.jpeg,60_7.jpeg,въ 1 части г Екатерин
60.jpeg,60_8.jpeg,бурга въ своемъ доме
61.jpeg,61_0.jpeg,Дополнительная ревизская сказка
61.jpeg,61_1.jpeg,Дополнительная ревизская сказка
61.jpeg,61_2.jpeg,1867 года Iюня 14 дня Пермской губернiи города
61.jpeg,61_3.jpeg,1867 года Iюня 14 дня Пермской губернiи города
61.jpeg,61_4.jpeg,Екатеринбурга
61.jpeg,61_5.jpeg,Екатеринбурга
61.jpeg,61_6.jpeg,По последней Изъ того Ныне
61.jpeg,61_7.jpeg,Семьи Мужскiй полъ
61.jpeg,61_8.jpeg,яло и после
61.jpeg,61_9.jpeg,ревизiи состо
61.jpeg,61_10.jpeg,Во времен Ныне
61.jpeg,61_11.jpeg,числа
61.jpeg,61_12.jpeg,на
61.jpeg,61_13.jpeg,Семьи
61.jpeg,61_14.jpeg,Женскiй полъ
61.jpeg,61_15.jpeg,ной отлу на
61.jpeg,61_16.jpeg,оной прибы выбыло лицо
61.jpeg,61_17.jpeg,ске лицо
61.jpeg,61_18.jpeg,№9
61.jpeg,61_19.jpeg,№10
61.jpeg,61_20.jpeg,№10
61.jpeg,61_21.jpeg,Съ которого
61.jpeg,61_22.jpeg,реви реви
61.jpeg,61_23.jpeg,Когда
61.jpeg,61_24.jpeg,№9
61.jpeg,61_25.jpeg,зiи зiи
61.jpeg,61_26.jpeg,Мещане
61.jpeg,61_27.jpeg,Лета
61.jpeg,61_28.jpeg,именно Лета
61.jpeg,61_29.jpeg,реви реви Мещанки
61.jpeg,61_30.jpeg,зiи
61.jpeg,61_31.jpeg,зiи
61.jpeg,61_32.jpeg,времени Лета
61.jpeg,61_33.jpeg,Владимiръ Алексее Причисленъ
61.jpeg,61_34.jpeg,евъ Андреевъ по указу Перм
61.jpeg,61_35.jpeg,19
61.jpeg,61_36.jpeg,Холостъ
61.jpeg,61_37.jpeg,ской Казенной
61.jpeg,61_38.jpeg,палаты отъ
61.jpeg,61_39.jpeg,16 февраля
61.jpeg,61_40.jpeg,1867 года за
61.jpeg,61_41.jpeg,№1655 изъ
61.jpeg,61_42.jpeg,солдатскихъ
61.jpeg,61_43.jpeg,детей
61.jpeg,61_44.jpeg,Всего въ сей ревизской сказке заключается наличныхъ душъ мужеска пола одна и въ на
61.jpeg,61_45.jpeg,личности бывшiх показана прописных нетъ
61.jpeg,61_46.jpeg,Изъ того сказко податель Екатери
61.jpeg,61_47.jpeg,нбургский мещанинъ Владимиръ Алексеевъ Антоновъ руку приложилъ
62.jpeg,62_0.jpeg,Ревизская сказка
62.jpeg,62_1.jpeg,Тысяча восемьсотъ шестьдесятъ седьмого года
62.jpeg,62_2.jpeg,Iюня девятнадцатого дня Пермской губернiи
62.jpeg,62_3.jpeg,нiи Екатеринбургского мещанина Ферапон
62.jpeg,62_4.jpeg,та Иванова Третьякова о состоящихъ
62.jpeg,62_5.jpeg,душахъ на лицо
62.jpeg,62_6.jpeg,Жительство имею въ
62.jpeg,62_7.jpeg,в части города
62.jpeg,62_8.jpeg,улице въ доме мещанина
62.jpeg,62_9.jpeg,максима Дьяконова
63.jpeg,63_0.jpeg,Ревизская сказка
63.jpeg,63_1.jpeg,Ревизская сказка
63.jpeg,63_2.jpeg,58
63.jpeg,63_3.jpeg,1867 года Iюня 19 дня Пермской губернiи г
63.jpeg,63_4.jpeg,1867 года Iюня 19 дня Пермской губернiи города
63.jpeg,63_5.jpeg,Екатеринбурга
63.jpeg,63_6.jpeg,Екатеринбурга
63.jpeg,63_7.jpeg,По последней Изъ того Ныне
63.jpeg,63_8.jpeg,Во времен Ныне
63.jpeg,63_9.jpeg,Семьи Мужскiй полъ
63.jpeg,63_10.jpeg,ревизiи состо
63.jpeg,63_11.jpeg,Семьи Женскiй полъ
63.jpeg,63_12.jpeg,яло и после числа на
63.jpeg,63_13.jpeg,ной от на
63.jpeg,63_14.jpeg,оной прибыло выбыло
63.jpeg,63_15.jpeg,лица
63.jpeg,63_16.jpeg,лучке лицо
63.jpeg,63_17.jpeg,№9
63.jpeg,63_18.jpeg,№10
63.jpeg,63_19.jpeg,Когда
63.jpeg,63_20.jpeg,№9
63.jpeg,63_21.jpeg,Съ которого
63.jpeg,63_22.jpeg,Мещане
63.jpeg,63_23.jpeg,Лета
63.jpeg,63_24.jpeg,Лета
63.jpeg,63_25.jpeg,Лета
63.jpeg,63_26.jpeg,ревизiи ревизiи
63.jpeg,63_27.jpeg,именно
63.jpeg,63_28.jpeg,ревизiи ревизiи Мещанки
63.jpeg,63_29.jpeg,времени
63.jpeg,63_30.jpeg,Ферапонтъ Ивановъ предписанiю
63.jpeg,63_31.jpeg,Причисленъ по
63.jpeg,63_32.jpeg,Пермской казен
63.jpeg,63_33.jpeg,Третьяковъ ной палаты
63.jpeg,63_34.jpeg,отъ 23 мая за
63.jpeg,63_35.jpeg,42
63.jpeg,63_36.jpeg,Ферапонта Иванова жена Сте
63.jpeg,63_37.jpeg,№5907 1867 года
63.jpeg,63_38.jpeg,панида Иванова
63.jpeg,63_39.jpeg,изъ крестьянъ
63.jpeg,63_40.jpeg,42
63.jpeg,63_41.jpeg,Его сынъ
63.jpeg,63_42.jpeg,Шуралинской Во
63.jpeg,63_43.jpeg,Его дочь Александра
63.jpeg,63_44.jpeg,лости
63.jpeg,63_45.jpeg,16
63.jpeg,63_46.jpeg,Андрей
63.jpeg,63_47.jpeg,2
63.jpeg,63_48.jpeg,Итого мужскаго пола две души
63.jpeg,63_49.jpeg,2
63.jpeg,63_50.jpeg,Итого Женскаго пола две души
63.jpeg,63_51.jpeg,2
63.jpeg,63_52.jpeg,Всего въ сей ревизской сказке заключается наличныхъ душъ мужеска пола два женскаго два и въ на
63.jpeg,63_53.jpeg,личности бывшiх показана прописных нетъ къ сей ревизской сказке самъ сказкодатель Екате
63.jpeg,63_54.jpeg,ринбургскiй мещанинъ Ферапонтъ Ивановъ Третьяковъ руку приложилъ
64.jpeg,64_0.jpeg,Ревизская сказка
64.jpeg,64_1.jpeg,Тысяча восемьсотъ шестьдесятъ седьмого года
64.jpeg,64_2.jpeg,Iюня девятнадцатого дня Пермской губернiи
64.jpeg,64_3.jpeg,Екатеринбургского мещанина Никона Иванова
64.jpeg,64_4.jpeg,Третьякова о состоящихъ душахъ на лицо
64.jpeg,64_5.jpeg,Жительство имею
64.jpeg,64_6.jpeg,въ 1 части города въ Сту
64.jpeg,64_7.jpeg,деной улице въ доме чинов
64.jpeg,64_8.jpeg,ника Иванова
65.jpeg,65_0.jpeg,Ревизская сказка
65.jpeg,65_1.jpeg,Ревизская сказка
65.jpeg,65_2.jpeg,1867 года Iюня 19 дня Пермской губернiи г
65.jpeg,65_3.jpeg,1867 года Iюня 19 дня Пермской губернiи г Ека
65.jpeg,65_4.jpeg,Екатеринбурга
65.jpeg,65_5.jpeg,теринбурга
65.jpeg,65_6.jpeg,По последней Изъ того Ныне
65.jpeg,65_7.jpeg,Во времен Ныне
65.jpeg,65_8.jpeg,Семьи Мужескiй полъ
65.jpeg,65_9.jpeg,ревизiи состо
65.jpeg,65_10.jpeg,яло и после
65.jpeg,65_11.jpeg,числа на
65.jpeg,65_12.jpeg,Семьи Женскiй полъ
65.jpeg,65_13.jpeg,ной от на
65.jpeg,65_14.jpeg,оной прибыло выбыло лица
65.jpeg,65_15.jpeg,лучке лица
65.jpeg,65_16.jpeg,№9 №10
65.jpeg,65_17.jpeg,Когда
65.jpeg,65_18.jpeg,№9 №10
65.jpeg,65_19.jpeg,Съ которого
65.jpeg,65_20.jpeg,Лета
65.jpeg,65_21.jpeg,ревизiи ревизiи
65.jpeg,65_22.jpeg,Мещане Лета
65.jpeg,65_23.jpeg,Лета
65.jpeg,65_24.jpeg,Мещанки
65.jpeg,65_25.jpeg,именно
65.jpeg,65_26.jpeg,ревизiи ревизiи
65.jpeg,65_27.jpeg,времени
65.jpeg,65_28.jpeg,Никонъ Ивановъ Причисленъ по
65.jpeg,65_29.jpeg,Никона Иванова жена
65.jpeg,65_30.jpeg,Третьяковъ
65.jpeg,65_31.jpeg,предписанiю Пер
65.jpeg,65_32.jpeg,Екатерина Яковлева
65.jpeg,65_33.jpeg,32
65.jpeg,65_34.jpeg,мской казенной
65.jpeg,65_35.jpeg,35
65.jpeg,65_36.jpeg,палаты отъ 23
65.jpeg,65_37.jpeg,Уго дочь Настасья
65.jpeg,65_38.jpeg,12
65.jpeg,65_39.jpeg,мая 1867 года
65.jpeg,65_40.jpeg,за № 5911 изъ кре
65.jpeg,65_41.jpeg,стьянъ Шуралин
65.jpeg,65_42.jpeg,ской волости
65.jpeg,65_43.jpeg,Итого мужескаго пола одна душа
65.jpeg,65_44.jpeg,1
65.jpeg,65_45.jpeg,Итого женскаго пола две души 2
65.jpeg,65_46.jpeg,Всего въ сей ревизской сказке заключается наличныхъ душъ мужеска пола одна и женскаго
65.jpeg,65_47.jpeg,двевъ наличности бывшiх показана прописных нетъ къ сей ревизской сказке самъ сказко подателъ
65.jpeg,65_48.jpeg,Екатеринбургскiй мещанинъ Никоновъ Иванъ Третьяковъ руку приложилъ
66.jpeg,66_0.jpeg,Дополнительная ревизская сказка
66.jpeg,66_1.jpeg,Тысяча восемьсот Шестьдесятъ седьмого года
66.jpeg,66_2.jpeg,Iюня девятнадцатого дня Пермской губернiи
66.jpeg,66_3.jpeg,Екатеринбургскаго мещанина Федора Степа
66.jpeg,66_4.jpeg,нова Iонина о состоящихъ душахъ на лицо
67.jpeg,67_0.jpeg,Дополнительная ревизская сказка
67.jpeg,67_1.jpeg,Дополнительная ревизская сказка
67.jpeg,67_2.jpeg,1867 года Iюня 19 дня Пермской губернiи
67.jpeg,67_3.jpeg,1867 года Iюня 19 дня Пермской губернiи города
67.jpeg,67_4.jpeg,города Екатеринбурга
67.jpeg,67_5.jpeg,Екатеринбурга
67.jpeg,67_6.jpeg,Во вре Ныне
67.jpeg,67_7.jpeg,По послед Изъ того Ныне
67.jpeg,67_8.jpeg,ней ревизiи
67.jpeg,67_9.jpeg,менной
67.jpeg,67_10.jpeg,на
67.jpeg,67_11.jpeg,состояло и числа на
67.jpeg,67_12.jpeg,Женскiй полъ
67.jpeg,67_13.jpeg,Семьи Мужскiй полъ
67.jpeg,67_14.jpeg,Семьи
67.jpeg,67_15.jpeg,после оной
67.jpeg,67_16.jpeg,отлучке лицо
67.jpeg,67_17.jpeg,лица
67.jpeg,67_18.jpeg,выбыло
67.jpeg,67_19.jpeg,прибыло
67.jpeg,67_20.jpeg,Когда имен
67.jpeg,67_21.jpeg,№9 №10
67.jpeg,67_22.jpeg,№10
67.jpeg,67_23.jpeg,Съ кото
67.jpeg,67_24.jpeg,№9
67.jpeg,67_25.jpeg,реви реви
67.jpeg,67_26.jpeg,реви
67.jpeg,67_27.jpeg,Мещанки
67.jpeg,67_28.jpeg,лета
67.jpeg,67_29.jpeg,реви Мещане
67.jpeg,67_30.jpeg,но Лета
67.jpeg,67_31.jpeg,рого вре Лета
67.jpeg,67_32.jpeg,зiи
67.jpeg,67_33.jpeg,зiи зiи
67.jpeg,67_34.jpeg,мени
67.jpeg,67_35.jpeg,Федора Степанова жена
67.jpeg,67_36.jpeg,Федоръ Степановъ
67.jpeg,67_37.jpeg,Причисленъ
67.jpeg,67_38.jpeg,по предпи
67.jpeg,67_39.jpeg,39
67.jpeg,67_40.jpeg,39
67.jpeg,67_41.jpeg,Iонинъ
67.jpeg,67_42.jpeg,Фекла Феоктистова
67.jpeg,67_43.jpeg,санi. Перм
67.jpeg,67_44.jpeg,ской Казен
67.jpeg,67_45.jpeg,Дети ихъ
67.jpeg,67_46.jpeg,Дети ихъ
67.jpeg,67_47.jpeg,ной пала
67.jpeg,67_48.jpeg,ты отъ
67.jpeg,67_49.jpeg,Дочери Марья
67.jpeg,67_50.jpeg,15
67.jpeg,67_51.jpeg,13
67.jpeg,67_52.jpeg,Сыновья Василiй
67.jpeg,67_53.jpeg,28 марта
67.jpeg,67_54.jpeg,2
67.jpeg,67_55.jpeg,Константинъ 1867 года за
67.jpeg,67_56.jpeg,Анисья
67.jpeg,67_57.jpeg,10
67.jpeg,67_58.jpeg,№3430 изъ
67.jpeg,67_59.jpeg,крестьянъ Ма
67.jpeg,67_60.jpeg,лебской волости
67.jpeg,67_61.jpeg,Итого
67.jpeg,67_62.jpeg,3
67.jpeg,67_63.jpeg,Итого
67.jpeg,67_64.jpeg,Всего въ сей ревизской сказке наличныхъ душъ заключается  мужескаго пола три
67.jpeg,67_65.jpeg,души и женскаго пола три къ девятнадцатому Iюня тысяча восемьсотъ
67.jpeg,67_66.jpeg,шестьдесятъ седьмого года въ наличности бывшiх показаны прописных нетъ
67.jpeg,67_67.jpeg,въ томъ и подписуюсь сказкоподатель Екатеринбургскiй мещанинъ Федоръ
67.jpeg,67_68.jpeg,Степановъ Iонинъ
68.jpeg,68_0.jpeg,Дополнительная ревизская сказка
68.jpeg,68_1.jpeg,Тысяча восемьсот Шестьдесятъ седьмого года
68.jpeg,68_2.jpeg,Iюня девятнадцатого дня Пермской губернiи города
68.jpeg,68_3.jpeg,Екатеринбурга мещанины Никиты Иванова При
68.jpeg,68_4.jpeg,тыкина о состоящихъ душахъ на лицо
69.jpeg,69_0.jpeg,Дополнительная ревизская сказка
69.jpeg,69_1.jpeg,Дополнительная ревизская сказка
69.jpeg,69_2.jpeg,1867 года Iюня 19 дня Пермской губернiи города
69.jpeg,69_3.jpeg,1867 года Iюня 19 дня Пермской губернiи города
69.jpeg,69_4.jpeg,Екатеринбурга
69.jpeg,69_5.jpeg,Екатеринбурга
69.jpeg,69_6.jpeg,По последней ре Изъ того Ныне
69.jpeg,69_7.jpeg,Во временной Ныне
69.jpeg,69_8.jpeg,Семьи Мужскiй полъ
69.jpeg,69_9.jpeg,визiи состояло
69.jpeg,69_10.jpeg,и после оной
69.jpeg,69_11.jpeg,числа на
69.jpeg,69_12.jpeg,Семьи
69.jpeg,69_13.jpeg,Женскiй полъ
69.jpeg,69_14.jpeg,отлучке
69.jpeg,69_15.jpeg,на
69.jpeg,69_16.jpeg,прибыло
69.jpeg,69_17.jpeg,выбыло лицо
69.jpeg,69_18.jpeg,лицо
69.jpeg,69_19.jpeg,№9
69.jpeg,69_20.jpeg,№10
69.jpeg,69_21.jpeg,№9
69.jpeg,69_22.jpeg,Съ которого
69.jpeg,69_23.jpeg,реви реви Мещане
69.jpeg,69_24.jpeg,Лета
69.jpeg,69_25.jpeg,Когда
69.jpeg,69_26.jpeg,№10
69.jpeg,69_27.jpeg,зiи зiи
69.jpeg,69_28.jpeg,именно Лета
69.jpeg,69_29.jpeg,реви реви
69.jpeg,69_30.jpeg,Мещанки
69.jpeg,69_31.jpeg,зiи зiи
69.jpeg,69_32.jpeg,времени
69.jpeg,69_33.jpeg,Лета
69.jpeg,69_34.jpeg,Никита Ивановъ Причисленъ по
69.jpeg,69_35.jpeg,Никиты Иванова жена второго
69.jpeg,69_36.jpeg,Притыкинъ указу Пермской
69.jpeg,69_37.jpeg,58
69.jpeg,69_38.jpeg,брака Анна Егорова
69.jpeg,69_39.jpeg,47
69.jpeg,69_40.jpeg,Казенной палаты
69.jpeg,69_41.jpeg,отъ 3 Iюня 1867г
69.jpeg,69_42.jpeg,за №6630 изъ
69.jpeg,69_43.jpeg,Его сынъ Иванъ Государственныхъ
69.jpeg,69_44.jpeg,23
69.jpeg,69_45.jpeg,Ивана Никитина жена
69.jpeg,69_46.jpeg,крестьянъ Ма
69.jpeg,69_47.jpeg,Розалiя Иванова
69.jpeg,69_48.jpeg,25
69.jpeg,69_49.jpeg,минской воло
69.jpeg,69_50.jpeg,сти
69.jpeg,69_51.jpeg,Всего въ сей ревизской сказке заключается наличныхъ душъ мужескаго пола два и женска
69.jpeg,69_52.jpeg,две и въ наличности бывшiх показаны прописных нетъ въ томъ сказкоподатель Екатери
69.jpeg,69_53.jpeg,нбургскiй мещанъ Никита Ивановъ Притыкинъ руку приложилъ
7.jpeg,7_0.jpeg,Ревизская сказка
7.jpeg,7_1.jpeg,Ревизская сказка
7.jpeg,7_2.jpeg,1858 года Марта месяца 14 дня Пермской Губернiи Екате
7.jpeg,7_3.jpeg,1858 года Марта месяца 14 дня Пермской Губернiи Ека
7.jpeg,7_4.jpeg,ринбургского уезда Маминской волости Походильского Сельс
7.jpeg,7_5.jpeg,теринбургского уезда Маминской волости Походильского
7.jpeg,7_6.jpeg,кого общества Походильской деревни
7.jpeg,7_7.jpeg,Сельского общества Походильской деревни
7.jpeg,7_8.jpeg,По послед
7.jpeg,7_9.jpeg,ней реви
7.jpeg,7_10.jpeg,Изъ того Ны
7.jpeg,7_11.jpeg,Во вре Ныне
7.jpeg,7_12.jpeg,зiи состо числа не
7.jpeg,7_13.jpeg,менной на ли
7.jpeg,7_14.jpeg,Семьи
7.jpeg,7_15.jpeg,Мужскiй полъ
7.jpeg,7_16.jpeg,яло и пос
7.jpeg,7_17.jpeg,выбыло
7.jpeg,7_18.jpeg,на ли Семьи
7.jpeg,7_19.jpeg,Женскiй полъ
7.jpeg,7_20.jpeg,отлуч цо
7.jpeg,7_21.jpeg,ле оной
7.jpeg,7_22.jpeg,цо
7.jpeg,7_23.jpeg,ке
7.jpeg,7_24.jpeg,прибыло
7.jpeg,7_25.jpeg,№9 №10
7.jpeg,7_26.jpeg,Когда
7.jpeg,7_27.jpeg,№9 №10
7.jpeg,7_28.jpeg,Съ кото
7.jpeg,7_29.jpeg,реви реви
7.jpeg,7_30.jpeg,Крестьяне
7.jpeg,7_31.jpeg,Лета именно Лета реви реви
7.jpeg,7_32.jpeg,Крестьянки
7.jpeg,7_33.jpeg,рого вре Лета
7.jpeg,7_34.jpeg,зiя зiя
7.jpeg,7_35.jpeg,зiя зiя
7.jpeg,7_36.jpeg,мени
7.jpeg,7_37.jpeg,Калистрата Софронова жена Зиновья
7.jpeg,7_38.jpeg,407 359 Калистратъ Софроновъ Степановъ 33
7.jpeg,7_39.jpeg,40
7.jpeg,7_40.jpeg,361
7.jpeg,7_41.jpeg,Лукьянова
7.jpeg,7_42.jpeg,42
7.jpeg,7_43.jpeg,Калистрата братъ Фадей 21
7.jpeg,7_44.jpeg,28
7.jpeg,7_45.jpeg,Его дочь Наталья
7.jpeg,7_46.jpeg,10
7.jpeg,7_47.jpeg,Фадея сынъ Алексей въ 1858
7.jpeg,7_48.jpeg,Фадея Софронова жена Татьяна
7.jpeg,7_49.jpeg,Егорова
7.jpeg,7_50.jpeg,30
70.jpeg,70_0.jpeg,Дополнительная ревизская сказка
70.jpeg,70_1.jpeg,Тысяча восемьсотъ шестьдесятъ седьмого года Iюня
70.jpeg,70_2.jpeg,девятнадцатого дня Пермской губернiи  г Екатерин
70.jpeg,70_3.jpeg,бурга мещанина Никиты Иванова Притыкина
70.jpeg,70_4.jpeg,о состоящихъ душахъ на лицо
70.jpeg,70_5.jpeg,Жительство имею
70.jpeg,70_6.jpeg,въ 2 части г Екатерин
70.jpeg,70_7.jpeg,бурга
71.jpeg,71_0.jpeg,Ревизская сказка
71.jpeg,71_1.jpeg,Ревизская сказка
71.jpeg,71_2.jpeg,65
71.jpeg,71_3.jpeg,1857 года Iюня 19 дня Пермской губернiи г Екате
71.jpeg,71_4.jpeg,1857 года Iюня 19 дня Пермской губернiи города
71.jpeg,71_5.jpeg,ринбурга
71.jpeg,71_6.jpeg,Екатеринбурга
71.jpeg,71_7.jpeg,По последней Изъ того Ныне
71.jpeg,71_8.jpeg,ревизiи состо
71.jpeg,71_9.jpeg,Во временной Ныне
71.jpeg,71_10.jpeg,числа
71.jpeg,71_11.jpeg,Семьи Мужскiй полъ яло и после
71.jpeg,71_12.jpeg,на
71.jpeg,71_13.jpeg,оной прибы
71.jpeg,71_14.jpeg,выбыло
71.jpeg,71_15.jpeg,Семьи
71.jpeg,71_16.jpeg,Женскiй полъ
71.jpeg,71_17.jpeg,отлучке
71.jpeg,71_18.jpeg,на
71.jpeg,71_19.jpeg,лица
71.jpeg,71_20.jpeg,ло
71.jpeg,71_21.jpeg,лицо
71.jpeg,71_22.jpeg,№9 №10
71.jpeg,71_23.jpeg,Когда
71.jpeg,71_24.jpeg,№9
71.jpeg,71_25.jpeg,Съ которого
71.jpeg,71_26.jpeg,реви реви
71.jpeg,71_27.jpeg,Мещане
71.jpeg,71_28.jpeg,лета
71.jpeg,71_29.jpeg,именно Лета
71.jpeg,71_30.jpeg,реви
71.jpeg,71_31.jpeg,№10
71.jpeg,71_32.jpeg,Мещанки
71.jpeg,71_33.jpeg,зiи зiи
71.jpeg,71_34.jpeg,зiи
71.jpeg,71_35.jpeg,реви
71.jpeg,71_36.jpeg,зiи
71.jpeg,71_37.jpeg,времени Лета
71.jpeg,71_38.jpeg,Никита Ивановъ Причисленъ по
71.jpeg,71_39.jpeg,Никиты Иванова жена второго
71.jpeg,71_40.jpeg,Притыкинъ укпзу Перм
71.jpeg,71_41.jpeg,58
71.jpeg,71_42.jpeg,брака Анна Егорова
71.jpeg,71_43.jpeg,ской Казенной
71.jpeg,71_44.jpeg,Его сынъ Иванъ палаты отъ
71.jpeg,71_45.jpeg,23
71.jpeg,71_46.jpeg,Ивана Никитина жена
71.jpeg,71_47.jpeg,3 Iюня 1867г
71.jpeg,71_48.jpeg,Розалiя Иванова
71.jpeg,71_49.jpeg,23
71.jpeg,71_50.jpeg,за №6630 изъ
71.jpeg,71_51.jpeg,Государственных
71.jpeg,71_52.jpeg,крестьянъ Ми
71.jpeg,71_53.jpeg,минской волости
71.jpeg,71_54.jpeg,Всего въ сей ревизской сказке заключается наличныхъ душъ мужескаго пола два и женска
71.jpeg,71_55.jpeg,две и въ наличности бывшiх показаны прописных нетъ въ томъ сказкоподатель Екатери
71.jpeg,71_56.jpeg,сказкоподатель Екатеринбур
71.jpeg,71_57.jpeg,скiймещанъ Никита Ивановъ Притыкинъ руку приложилъ
72.jpeg,72_0.jpeg,Дополнительная Ревизская Сказка
72.jpeg,72_1.jpeg,Тысяча восемь сотъ Шестьдесятъ Шестого
72.jpeg,72_2.jpeg,Года Iюля Первого дня
72.jpeg,72_3.jpeg,Пермской Губе
72.jpeg,72_4.jpeg,рнии Города
72.jpeg,72_5.jpeg,Екатеринбурга Мещанской
72.jpeg,72_6.jpeg,въдовы Екатерины Алексеевой Марковой
72.jpeg,72_7.jpeg,О состоящихъ душахъ налицо
72.jpeg,72_8.jpeg,66
72.jpeg,72_9.jpeg,Жительство Имею
72.jpeg,72_10.jpeg,въ 1 части Города Екатерин
72.jpeg,72_11.jpeg,бурга в доме отца
73.jpeg,73_0.jpeg,Ревизская Сказка
73.jpeg,73_1.jpeg,Ревизская сказка
73.jpeg,73_2.jpeg,1866 года Iюля 1 дня Пермской Губернiи
73.jpeg,73_3.jpeg,1866 года Iюля 1 дня Пермской Губернiи
73.jpeg,73_4.jpeg,Города Екатеринбурга
73.jpeg,73_5.jpeg,Города Екатеринбурга
73.jpeg,73_6.jpeg,По последней ре Изъ того Ныне
73.jpeg,73_7.jpeg,во временной Ныне
73.jpeg,73_8.jpeg,визiи состояло
73.jpeg,73_9.jpeg,на
73.jpeg,73_10.jpeg,Семьи Мужскiй Полъ
73.jpeg,73_11.jpeg,и после оной
73.jpeg,73_12.jpeg,числа
73.jpeg,73_13.jpeg,на
73.jpeg,73_14.jpeg,Семьи Женскiй полъ
73.jpeg,73_15.jpeg,прибыло
73.jpeg,73_16.jpeg,выбыло
73.jpeg,73_17.jpeg,лицо
73.jpeg,73_18.jpeg,отлучке
73.jpeg,73_19.jpeg,лицо
73.jpeg,73_20.jpeg,№9
73.jpeg,73_21.jpeg,№10
73.jpeg,73_22.jpeg,крестьяне
73.jpeg,73_23.jpeg,Когда
73.jpeg,73_24.jpeg,№9
73.jpeg,73_25.jpeg,№10
73.jpeg,73_26.jpeg,крестьянки
73.jpeg,73_27.jpeg,Съ которого
73.jpeg,73_28.jpeg,Реви Реви
73.jpeg,73_29.jpeg,Мещане
73.jpeg,73_30.jpeg,Лицо
73.jpeg,73_31.jpeg,Лета
73.jpeg,73_32.jpeg,Лета
73.jpeg,73_33.jpeg,Реви Реви Мещанки
73.jpeg,73_34.jpeg,зiи зiи
73.jpeg,73_35.jpeg,именно
73.jpeg,73_36.jpeg,зiи зiи
73.jpeg,73_37.jpeg,времени
73.jpeg,73_38.jpeg,причислена по указу
73.jpeg,73_39.jpeg,Мещанская въдова Екате
73.jpeg,73_40.jpeg,Палаты отъ 12
73.jpeg,73_41.jpeg,Апреля 1866г
73.jpeg,73_42.jpeg,21
73.jpeg,73_43.jpeg,рина Алексеева Маркова
73.jpeg,73_44.jpeg,Екатерины Алексе изъ крестьянъ
73.jpeg,73_45.jpeg,евой Маоклвлй сынъ
73.jpeg,73_46.jpeg,Родился 28
73.jpeg,73_47.jpeg,Алексей Алексеевъ
73.jpeg,73_48.jpeg,Сентября 1865 г
73.jpeg,73_49.jpeg,9 месяцев
73.jpeg,73_50.jpeg,Всего въ сей ревизской сказке заключается наличныхъ душъ мужеска пола одна женска одна и
73.jpeg,73_51.jpeg,въ наличности бывшiх показаны и прописных нетъ къ сей ревизской сказке вместо сказкоподатель
73.jpeg,73_52.jpeg,ницы мещанскiй сынъ Екатерины Марковой побезграмоству её руку приложилъ Екатерин
73.jpeg,73_53.jpeg,бургский мещанинъ Алексей Ушаковъ
74.jpeg,74_0.jpeg,Ревизская Сказка
74.jpeg,74_1.jpeg,Тысяча восемьсотъ шестьдесятъ седьмого
74.jpeg,74_2.jpeg,года августа Четырнадцатого дня Пермской
74.jpeg,74_3.jpeg,Губернiи Екатеринбургского мещанина
74.jpeg,74_4.jpeg,Николая Яковлева Эяковского о состоящихъ
74.jpeg,74_5.jpeg,душахъ на лицо
74.jpeg,74_6.jpeg,Жительство имею
74.jpeg,74_7.jpeg,въ 2 части города Екате
